,specaugment0,specaugment1,specaugment2,specaugment3,specaugment4,specaugment5,specaugment6,specaugment7,specaugment8,specaugment9,specaugment10,specaugment11,specaugment12
166,-698.1011,144.78043,0.9033722,1.9383129,-4.05601,-7.654136,-19.018705,-16.921995,-8.474842,-10.027575,-6.176849,-6.0830684,-4.8998413
167,-705.3667,142.18404,5.6633554,4.6892195,-1.0626497,-3.8625772,-16.290522,-17.059622,-9.71997,-8.574421,-6.0746746,-7.706406,-6.2258997
168,-729.7128,134.05289,8.876668,0.054405168,-0.833158,-6.37222,-16.014582,-16.686476,-10.148429,-8.9656105,-8.004245,-8.617707,-6.4950747
169,-749.89276,129.65462,18.262085,-0.31244022,1.4425421,-4.807342,-16.878387,-18.28789,-13.106691,-11.361869,-9.75533,-10.37933,-6.671136
170,-692.58954,142.27422,4.955039,9.46307,-0.2561007,-1.4898131,-18.0489,-19.17312,-11.467964,-8.87478,-8.630194,-9.771012,-6.1072516
171,-745.66547,124.285645,12.676534,4.7787414,0.9233913,-6.0802355,-13.280114,-14.480373,-8.217288,-7.0889096,-6.0543866,-7.260209,-6.909794
172,-757.496,123.70284,11.915708,-12.433597,-5.435035,-5.712279,-17.284405,-17.838966,-11.633826,-10.500074,-6.958183,-5.4294415,-5.851498
173,-714.81525,132.66864,4.6384664,7.945469,-4.6167107,-9.349486,-16.9578,-18.235611,-11.177962,-11.255316,-8.075079,-9.382647,-8.496791
174,-728.07776,126.56491,0.66732925,-1.1484457,0.79497373,-6.14476,-18.93261,-14.809214,-8.7371025,-10.740455,-10.400442,-7.8574033,-5.3075733
175,-716.7137,132.0402,2.7857668,3.4998589,-5.0561523,-7.3814054,-15.938164,-17.344397,-9.584664,-8.389734,-8.079362,-9.721506,-6.4034805
176,-730.00696,127.82832,5.1243315,2.3320963,-0.28604347,-4.7541223,-14.589363,-16.544182,-11.627477,-8.7520895,-6.4985247,-8.182057,-6.033124
177,-679.33185,159.86519,-7.3885717,-8.569864,-1.0571073,-5.181948,-20.992447,-18.797928,-9.401811,-10.116084,-6.761099,-6.021645,-5.0739617
178,-707.01965,149.86427,1.3022473,-9.701401,-2.687918,-8.897035,-20.54492,-16.114,-8.416597,-9.988987,-7.755279,-6.4318514,-5.3124595
179,-717.5462,147.58746,3.7660077,-12.389138,-1.3261379,-7.4547286,-19.331175,-15.44626,-7.5988784,-8.7250805,-7.7828813,-5.2928033,-3.9526107
180,-686.0227,150.83281,8.530363,5.3162327,-8.079599,2.9897447,-7.7032547,-11.6687565,-2.3247674,2.524458,0.1038662,-1.3138987,6.940548
181,-679.9427,149.2097,4.442279,4.590479,-9.117572,3.5297482,-6.6720147,-10.991971,-5.816148,2.3854573,-0.39666775,-2.9523122,8.489436
182,-675.621,149.16586,-20.767094,-9.0051775,-8.356604,-7.907347,-14.941212,-10.137218,6.4722013,-1.6182745,2.0379765,8.949748,-1.7446455
183,-706.8533,138.60489,-4.4954033,-6.494017,2.3248744,2.1178749,-10.250504,-8.185784,-4.966581,-2.0564792,0.18287422,-1.4973464,0.3844873
184,-748.3288,118.20708,3.044685,-1.2746217,7.939645,3.8238292,-5.8775754,-6.1041856,-3.0054674,-0.056271438,2.2563374,-0.33297968,-1.6160764
185,-679.7576,142.29794,-10.0252495,3.4102747,1.5260415,2.2336676,-5.132887,0.24383648,-1.1742755,2.9336016,5.1609645,2.0731504,5.4664216
186,-739.5803,121.42575,-2.6364477,-10.134434,-6.7669654,-5.0933194,-10.037119,-9.152421,2.7134047,-4.564866,-5.263549,8.593774,2.0941687
187,-674.21985,161.47028,-7.730613,-5.150002,0.28841966,-1.7562339,-2.9282038,-3.9081054,-3.5126674,5.3875136,5.224019,-1.3910896,3.194497
188,-704.41815,142.1247,0.90423274,6.1445985,7.4343348,2.6505184,-3.3308818,-7.7935905,-4.7066126,0.20244475,-0.43731955,-2.0095718,-0.22914687
189,-766.8161,102.03568,-0.17140155,-10.072309,-9.767261,-4.504832,-5.8539786,-11.3694105,-5.909082,-1.3729448,-3.8326733,-1.0492634,2.7142048
190,-753.5628,104.04087,-3.2161522,-4.387526,-6.7762394,-2.744246,-4.07966,-12.363521,-5.752458,-2.7315834,-4.9455547,2.9327095,3.5150592
191,-644.30426,152.55742,-10.023075,-1.3118815,-2.7447424,-6.0559134,-3.6317165,-5.328811,-10.33227,-2.5999558,-2.7871745,-2.3807805,5.6193767
192,-681.85065,157.79636,6.7508955,-4.646181,-10.917661,0.8327922,-8.261238,-10.112767,-9.70441,-1.4370148,0.7127417,-5.5622535,4.9958854
193,-723.4263,122.63422,-5.6481338,-3.6379433,-3.9045746,-0.5602809,-2.3125825,-9.949044,-9.493083,-0.20596799,-0.23078138,2.0771163,3.4076178
194,-836.5387,52.20939,14.022089,9.72252,2.9590607,2.423201,-0.19721706,-2.536029,-4.7299304,-0.18312107,0.5254301,0.30310777,3.8711886
195,-720.669,101.71478,0.80918425,6.50663,9.212057,6.648607,-1.7377412,-5.414706,-2.8876808,-1.8397549,-2.04529,-0.8589002,0.1500891
196,-768.9328,107.47355,11.38139,5.145904,6.077122,1.6901253,0.20885196,-0.19560671,0.12937324,1.9168711,2.391776,0.12569335,1.2986828
197,-677.3199,140.17575,-4.446976,15.427371,-2.1778736,2.5389645,-3.190085,-6.3817954,0.4797329,-2.2318025,-1.1258739,5.5052676,5.7000055
198,-720.963,132.87785,4.7611804,7.1268535,6.2282295,3.3639178,1.6534903,-0.09482115,-2.9027634,-2.6998725,-1.2259684,-1.012555,3.57187
199,-733.8311,118.57346,-0.5708084,2.420101,-3.3864765,-4.296547,-1.1275389,-0.8252949,-2.845772,-3.0535376,-3.5066164,-3.1418388,1.5249828
200,-787.7512,98.10615,8.750163,-6.950485,-1.778549,-3.982055,-7.121471,-9.044515,-6.878348,-2.7853565,-2.5060444,-2.2059937,0.38677403
201,-745.6036,122.105095,6.568663,-1.1854721,0.1628438,-1.7886604,-3.1289334,-6.6220737,-4.429032,0.20190318,-0.37447858,-2.5445523,-1.0505509
202,-810.0557,81.82667,11.880924,-1.655979,0.09185953,-1.376352,-5.128068,-11.918381,-8.659555,-2.0893373,-2.5850863,-2.177592,0.5865789
203,-712.82666,139.37163,13.043664,2.4672437,-5.0252466,5.175027,-4.2535434,-7.4801564,-2.4891818,3.5405886,1.3165011,-3.3973796,6.4883595
204,-779.50006,96.517235,7.608878,3.2301679,2.5370958,1.3566716,-0.38509184,-7.0269136,-2.315717,3.0790644,-1.3880835,-1.6373473,1.1861373
205,-739.9094,132.2665,6.8744264,-5.760791,0.39722577,-3.0646589,-6.541451,-13.412733,-6.257239,0.023908932,-3.8043258,-2.3678126,-0.19748583
206,-721.98004,134.79808,-4.4216585,-7.9047613,-1.186887,-2.2860212,-4.34406,-14.760813,-9.106903,0.44312167,-2.331671,-3.8983023,-1.7085121
207,-711.9099,145.48917,-0.9160038,-10.375287,-2.9955032,-0.58011526,-2.333935,-13.090837,-7.8988256,-1.0693704,-3.32381,-0.44970697,0.27033
208,-681.227,167.44704,-2.0775537,-4.1184025,4.579123,-0.5364593,-1.4125397,-9.802749,-7.5789485,-1.8690102,-1.8648716,-1.7766869,1.0425849
209,-739.354,117.79491,-1.0317206,-0.97901976,-3.5113838,-2.1514301,-0.008732958,-8.192732,-4.889613,0.60924417,-2.5429208,-0.92405975,1.4029756
210,-791.6437,90.33854,9.82767,-0.43245575,-5.2381673,-6.5778413,-4.213979,-9.058061,-7.7278614,-2.7780888,-4.5821853,-3.8629975,-0.5398407
211,-765.37885,102.85593,0.7674536,-2.5293586,-4.355005,-1.7494365,-0.192066,-7.0588193,-0.46261594,1.6530677,-1.9633398,1.5785654,2.6996906
212,-733.01697,133.61494,5.575299,-3.5481794,0.75122905,-1.4126712,-3.2404034,-9.8788595,-4.9168634,-0.45424196,-4.544833,-2.4207351,0.70602095
213,-728.58374,139.84749,5.8367047,-7.598892,-0.24047254,-1.8436981,-3.7151635,-9.59902,-5.101748,-0.2788915,-2.665272,-2.2813797,1.6048744
214,-705.92377,119.87032,2.1083248,10.5788145,-9.123694,5.360031,-4.901792,-4.553179,0.102851115,0.122892454,0.26062888,-2.124262,2.6487892
215,-766.06287,114.027405,13.404681,-2.262783,0.47823054,0.31068742,-7.1768565,-12.117794,-3.9589112,0.34905308,-3.3142781,-2.5858576,0.53749067
216,-715.0207,145.5527,1.5505042,-8.541489,-3.0158799,-2.8627765,-4.4118085,-14.445477,-9.830651,-1.6999336,-3.4803555,-4.566461,-0.8762428
217,-767.0685,109.07382,12.480748,3.372795,-1.8986182,-2.772323,-0.08066037,-6.2895775,-2.1496868,2.6582143,-1.2022165,-0.13284104,0.33653146
218,-717.7151,139.45386,8.818636,3.4829054,0.31534928,-1.7333872,-6.9243803,-12.419321,-4.4154983,1.5626223,-1.2154291,0.40197796,1.0971808
219,-742.87573,132.27695,13.181824,-3.768961,-0.741083,-1.1327503,-4.8161554,-11.738033,-5.344372,0.28318724,-3.7710536,-3.8230286,-1.1105596
220,-743.1928,125.44531,6.313546,-6.131265,-1.0165168,0.23757344,-4.7162466,-11.035602,-5.5189915,0.6819207,-0.8586573,-0.75283813,-1.2251508
221,-705.9972,150.3879,5.7108464,-6.9036493,-8.173507,-1.492745,-1.8615674,-14.175851,-3.518206,1.8193768,-6.0093684,-2.9850626,0.41461188
222,-779.82367,103.45257,13.304454,-6.4863844,-8.892659,-3.20933,-3.0287626,-9.502402,-5.314649,-1.2520459,-3.3934302,-0.7785685,2.0708444
223,-743.0205,123.29522,7.21045,-1.8301259,0.90535635,-0.017913299,-1.7283078,-1.6539375,-4.1613293,-1.4751129,2.3938901,1.3825097,0.93794525
224,-644.9859,149.05548,-12.500751,9.038366,-2.9927251,6.8453145,-1.7820677,1.3951877,-3.512675,0.32791963,2.8947928,-0.8184653,1.7975277
225,-661.4402,155.57219,-3.892096,-0.048065446,-3.7174869,11.215209,-1.2968674,-2.3701456,-3.6660786,2.4535952,7.9180226,3.325599,4.052953
226,-650.1973,147.3141,-18.217012,7.5416517,-3.8750033,0.8946577,-3.9823153,1.8831995,-3.98014,-7.095601,-0.999982,-2.9445956,1.4965619
227,-712.24994,127.63233,0.0059517524,6.1878934,4.570008,4.175086,-2.18393,-1.3757851,-3.749906,0.55148804,1.1227076,-1.8051746,0.5001598
228,-661.69495,159.05148,0.20099355,4.777838,-4.8682184,5.216752,0.4032485,2.3909533,1.3650662,5.3243184,5.9859757,1.5104735,5.615693
229,-710.9329,145.57396,3.0767581,0.87506896,7.7010775,1.0853715,-0.9751044,1.1775718,3.4450476,7.192717,4.697838,0.6582884,4.247231
230,-664.204,156.71155,-12.784968,3.9955997,0.82308614,-1.0830853,-2.777387,-3.2504663,-0.8160443,4.247006,8.413247,4.049975,4.2281327
231,-726.5411,123.30522,-12.473099,-12.108214,-4.715594,-7.318482,-16.190256,-7.3327527,5.272678,-2.6965933,-1.6526275,4.4517975,-3.7234447
232,-761.9771,104.49562,11.9224415,6.5476213,0.6243783,-0.34007895,-9.538354,-6.5632186,-8.47911,-6.5736876,0.44308224,-4.885537,-2.6207614
233,-726.8351,120.61997,3.2200284,7.8753734,2.1972053,-0.7062844,-6.55315,-2.6838698,-6.808736,-4.573438,-0.68867064,-4.42661,-0.45904252
234,-758.43524,101.61098,12.957419,15.846933,5.124841,2.7948985,-12.727903,-11.547048,-9.0483,-7.653767,-1.8203564,-5.281311,-0.62987316
235,-707.7002,112.82457,1.1341256,20.59333,2.6395369,6.51857,-18.5612,-14.967614,-12.84672,-9.236049,-1.3958505,-8.917556,0.63557065
236,-748.5385,97.524055,2.331168,13.632704,3.3211803,6.2371545,-5.3527513,-3.2774444,-6.4687653,-5.414994,0.96587753,-6.5876884,-1.8365322
237,-691.6072,111.700066,0.7703155,19.550425,1.4228983,9.674454,-10.39761,-6.1052303,-6.819532,-3.5969741,-0.20817606,-5.4984255,-0.9497069
238,-768.16425,95.52328,10.096316,13.148054,6.793153,4.2155447,-13.89653,-15.312916,-11.96528,-8.451135,-0.88016546,-6.667744,-0.6321171
239,-714.3252,112.898544,-1.5025855,15.461742,2.5182705,6.091839,-12.98492,-9.778416,-8.780137,-6.3856206,-0.14343396,-8.204586,-2.035456
240,-775.614,90.00487,5.891378,10.319527,5.10384,0.9400236,-12.43337,-12.089538,-9.975355,-8.888761,-1.2593188,-7.7396126,-3.719705
241,-713.95435,109.87995,3.713771,17.827608,0.2941232,8.945981,-9.90651,-11.693232,-10.837547,-6.4798512,0.4840572,-3.6348436,0.28413862
242,-756.3557,103.81824,9.262135,9.387867,2.957283,0.57675827,-14.507615,-9.8524885,-9.5962105,-8.340276,0.47144273,-5.0570683,-0.49819535
243,-775.26685,92.87799,6.830876,7.1253304,7.791956,3.3966594,-16.69124,-16.45479,-13.906033,-10.534832,0.56810313,-4.7221627,-2.235889
244,-726.83685,125.39307,-0.64086676,-0.59555453,0.34212863,-6.6279926,-15.52464,-10.039839,-15.9950695,-9.74574,2.0357423,-8.040175,-3.7008266
245,-660.4408,116.26615,-1.2277151,18.82034,-1.4554353,4.298698,-13.281572,-10.038638,-12.0322895,-6.239418,-0.27404803,-4.760714,0.43586296
246,-756.04663,105.84043,8.655005,11.053589,5.425956,-1.2787883,-13.953059,-12.432989,-10.650599,-8.591009,-2.7485144,-3.9479575,1.3017473
247,-692.5452,122.26956,-0.7227046,18.137642,2.1558843,4.8784657,-15.072073,-13.657408,-10.333076,-7.5849094,-1.9326262,-5.952842,-0.32946703
248,-756.8049,104.54873,9.582467,12.039223,6.5255494,0.71221715,-14.790335,-11.255282,-10.2696,-9.5275955,-1.5378715,-5.339171,0.24011023
249,-723.3297,108.8798,3.056756,16.732069,0.7768133,4.426833,-12.052417,-9.588785,-8.492536,-4.278503,0.28728673,-5.168106,1.5976149
250,-685.1517,113.531654,-1.7119292,21.5719,5.9843764,7.137864,-18.210108,-9.979806,-7.975693,-6.9326286,-2.9611716,-8.4445095,0.25889018
251,-728.3103,101.956245,0.69459623,20.527025,8.128094,6.825908,-9.601116,-7.016592,-6.2478657,-4.3069916,-3.5863686,-5.759307,1.2990526
252,-745.4361,103.9679,1.7167236,12.237706,7.16889,-0.9341815,-21.276934,-14.418139,-11.7711735,-9.436518,-0.43743062,-7.574157,1.9170382
253,-680.6462,112.36202,-0.7802135,22.487799,-2.3961184,6.1098223,-19.15352,-11.436746,-10.613395,-8.689383,-2.381306,-4.1537247,4.3059545
254,-750.57117,108.77629,4.5619764,5.863156,4.6459312,-0.37936345,-15.639705,-12.099451,-9.694893,-8.096065,-2.8558521,-5.899205,2.533891
255,-763.63214,97.53337,5.310209,10.204123,6.0938153,0.40420738,-14.791958,-14.803419,-10.376995,-5.2360883,-2.3739488,-7.7329597,-2.3280678
256,-752.6606,109.23757,12.022766,10.108364,2.2893238,-0.13564253,-13.564327,-12.061458,-13.404604,-11.580862,-0.14610802,-3.4821925,-1.1114612
257,-714.8673,111.160515,-3.2047906,14.004953,-1.638134,-1.5107306,-15.306299,-7.475534,-7.6755757,-7.0793934,-1.5244031,-5.7500706,1.961855
258,-723.9419,109.84311,5.115642,17.771082,-0.36356288,2.1365955,-14.875113,-10.476078,-10.2249565,-8.567503,-0.92217547,-6.8717422,-0.5733619
259,-722.6978,113.395386,1.1872343,14.658753,4.5785694,2.189422,-10.957994,-9.169696,-8.291695,-6.324536,0.43511257,-3.4453025,-2.499318
260,-794.4982,89.67676,14.684299,7.587564,6.672835,-1.2300946,-13.388157,-14.997106,-13.162336,-9.667103,-1.1698611,-1.9730369,-3.122593
261,-730.40076,102.09246,-4.5249505,12.778512,2.6446614,-1.200814,-18.06407,-10.071911,-9.537965,-6.8052497,-0.7550554,-6.752401,-1.648923
262,-717.8975,109.56517,2.0802343,12.357551,-1.2827806,0.5055626,-8.400724,-4.1991253,-4.7230363,-4.5711193,-2.5675101,-2.6251237,-1.6444613
263,-716.2651,110.438194,0.65904754,18.517912,2.2931387,3.1666758,-10.159857,-7.4919324,-6.049589,-4.78147,-2.28998,-3.4365852,0.25852793
264,-842.46844,55.6359,17.999851,12.838282,9.384914,-1.5665536,-13.499711,-12.151012,-7.550857,-7.484431,-6.327081,-5.062985,-2.032488
265,-779.7437,89.16848,12.272825,12.624227,6.91813,4.574748,-13.754629,-13.109424,-10.537968,-8.589632,0.75485015,-4.2644515,0.023028
266,-666.1963,110.15939,5.7943926,22.940992,3.1962028,12.679559,-12.5039015,-9.123774,-9.364034,-3.6027212,-1.5003333,-7.7054186,-0.3485931
267,-682.12506,120.39211,-6.1868124,20.028912,-2.516096,2.6943614,-20.204615,-10.981998,-11.616919,-12.897648,0.3424129,-8.969001,-1.030342
268,-708.6742,99.06803,15.045066,23.724098,8.843511,11.242096,-2.6819055,-1.3552853,-4.2908454,-1.3481017,-0.35820732,-1.2865653,2.0335793
269,-683.6705,113.853096,-4.1071396,21.003235,-0.045148302,7.7569346,-14.078477,-9.471298,-12.124827,-6.0387406,-0.6814845,-5.9994698,1.0574079
270,-670.01086,112.67995,0.9890216,21.991407,3.2741487,6.6719747,-15.308747,-11.266746,-12.387696,-4.738439,-1.3617362,-7.0471454,-0.30365133
271,-678.5864,114.34565,3.9076085,17.673744,1.662087,2.8317878,-13.467765,-8.00701,-10.687406,-7.584025,-3.6977046,-4.3141494,1.3760269
272,-672.07007,121.13535,-4.5307217,21.42473,1.912404,5.201582,-19.532423,-12.413472,-12.90607,-8.531202,-4.347384,-8.988294,1.3458968
273,-718.9119,115.90525,16.919724,18.476894,17.031479,17.625414,8.453286,9.507851,6.3064313,4.2911816,4.5431585,2.4866889,-1.3791497
274,-608.574,158.85484,-26.665972,-0.46690598,1.4725151,9.152572,-13.286587,-7.526746,-6.540915,-4.151382,-1.8516699,-1.7593445,-3.8775089
275,-633.3095,165.91833,-29.899448,-6.773318,10.2682705,7.9350514,-13.227045,-6.2925816,-6.837547,-8.56963,3.7741103,-0.7653367,-8.448515
276,-654.7744,161.03526,-25.580257,-14.375689,2.9676855,3.4815934,-13.449873,-7.4459734,-8.665792,-11.630215,-0.57426214,-0.67426676,-7.095817
277,-641.8211,163.78201,-25.110321,-7.3058043,8.33204,6.8315473,-13.666241,-4.646043,-5.1840134,-9.206056,1.2593576,-0.56547165,-6.5101905
278,-581.8983,167.03842,-22.959585,5.57389,3.709916,8.610273,-16.136911,2.455306,-5.9010205,-8.809491,0.5878089,-2.8151948,-8.344404
279,-618.3649,169.56667,-28.442165,-1.5236986,6.8666673,6.67388,-14.730506,-4.49111,-5.213682,-10.80787,-0.036471646,-0.910097,-6.956819
280,-651.5099,152.28484,-35.28532,-15.320895,-2.3606172,5.1516476,-11.329226,-8.104794,-4.9834585,-10.343149,-1.9830635,0.05698358,-2.6213589
281,-682.21014,149.10553,-16.966017,-9.161738,5.245426,2.7880895,-12.581633,-5.762526,-4.3229694,-9.99312,0.16358273,0.3566534,-5.5950813
282,-651.6487,162.30334,-27.677235,-11.220989,10.95758,5.672498,-17.53025,-8.370815,-4.624049,-10.220373,0.25730893,0.70154613,-5.8764143
283,-703.4606,145.53238,-11.154825,-11.062463,12.595222,2.7935102,-14.016016,-5.8931103,-6.8256536,-10.03923,-0.3497175,0.6103873,-4.992858
284,-681.26605,152.43343,-15.386795,-8.925241,11.140879,6.2421184,-13.442123,-5.8185062,-2.516925,-8.400512,-1.6118895,0.07749709,-3.6356575
285,-658.9021,151.61844,4.7436953,1.4418179,5.8550086,6.1733313,-2.7451026,-1.1530508,-3.784943,-5.267402,-3.7501688,-0.75522625,-2.9748476
286,-689.0143,134.43451,-19.283266,-2.087589,7.3960676,5.5464854,-14.879568,-11.48535,-7.958887,-9.057329,1.367175,1.1362882,-6.067488
287,-739.6811,114.01137,-11.525629,-5.553437,10.167195,4.928366,-13.009126,-13.860729,-10.38389,-8.820937,1.5216275,1.9633912,-4.939161
288,-653.594,151.0189,-20.563902,0.36296922,4.53728,5.975272,-14.076065,-8.155974,-6.46823,-11.7445345,-3.0904696,-0.75150317,-5.943656
289,-665.9246,141.57959,-21.421227,4.0896616,7.564094,4.937243,-15.992699,-10.839079,-8.725326,-13.578686,-1.5905758,1.5613503,-5.451657
290,-722.51733,123.97271,-15.951767,-15.866603,6.856654,10.068037,-11.648295,-11.415242,-9.488393,-10.829024,-0.60029286,1.7730851,-7.386284
291,-651.76276,150.0794,-34.05229,-10.075452,4.744543,5.3175664,-17.167679,-7.312771,-6.9496665,-15.815488,-1.2348975,0.9482733,-7.17168
292,-739.3355,121.04924,-10.356195,-16.002905,3.9415996,3.1470385,-12.038534,-12.722963,-9.302328,-9.613137,-4.1983604,-1.4262066,-4.4282703
293,-657.5418,150.84238,-25.505173,-7.111674,5.6317925,8.886131,-13.340864,-9.765034,-9.820681,-10.154656,0.7062877,-1.0887088,-6.5496182
294,-590.8273,160.58607,-39.76988,-0.12640782,1.347986,8.270029,-16.360468,-2.6379328,-12.590298,-12.245281,2.07307,-2.5624175,-8.167902
295,-617.1812,157.88315,-31.93543,0.8438193,7.2314816,10.959417,-15.122696,-6.1779532,-13.091869,-13.128383,1.3786405,-3.523567,-8.148568
296,-596.54285,158.5177,-2.7885704,-4.6562476,-0.47425863,9.349262,-5.587937,-0.39221162,-5.4747586,-6.024139,-1.7516176,-0.33447716,-5.0770864
297,-591.7381,158.45808,-28.82194,0.18021737,5.442697,14.753732,-14.7908125,-5.1741385,-14.893104,-12.518458,1.532883,-2.509439,-9.908694
298,-617.92004,157.67255,-34.366257,0.7579515,7.0679502,9.858133,-13.646277,-3.195054,-9.382692,-14.241302,0.21613827,-2.0629833,-8.642304
299,-593.25757,161.52235,-19.01008,-2.9492133,1.0536709,9.987812,-15.70646,-2.6063938,-11.397931,-9.817816,-2.0646107,-1.584694,-6.200996
300,-672.75824,144.05527,-22.297503,-2.7931619,10.702682,3.5709836,-12.044709,-2.2816997,-8.350952,-10.099963,2.603565,-1.2762829,-7.6487617
301,-672.39667,149.3761,-26.200037,-13.7149105,7.0067897,5.1902084,-13.745179,-7.855531,-7.2967234,-10.172153,-1.3406233,-1.915531,-8.320161
302,-699.37164,143.24098,-18.033981,-14.072004,12.224707,5.6865063,-14.585427,-10.011498,-7.6496053,-9.353558,-0.74587274,-1.0767655,-8.260053
303,-632.19574,150.56586,-48.295162,-12.66341,-6.024842,-3.5417783,-12.8631115,-14.815131,-14.807984,-12.371386,-4.8377233,1.9164894,4.1562405
304,-711.1828,132.54718,-20.828474,-14.402618,9.480758,3.5975847,-13.915411,-10.493108,-9.088421,-11.534662,-1.3559523,-0.83053684,-7.756183
305,-633.8979,154.82455,-34.456764,-4.207044,5.3423123,6.7791166,-14.654165,-7.3754253,-6.9767623,-8.897128,1.2860241,-1.8442026,-8.127187
306,-682.47003,139.2985,-27.04745,-9.8270235,6.5948586,5.5577393,-15.583651,-13.936484,-8.038978,-10.1813345,-2.1794455,-1.9762928,-7.5578027
307,-638.5856,171.68005,-18.13193,-6.111357,3.9460688,5.190788,-10.180961,-6.5334997,-8.162977,-9.858246,0.8132396,-1.0817649,-8.906891
308,-612.1585,161.48132,-42.941414,-1.9192872,1.9886035,4.1858745,-17.691109,-10.299819,-4.343806,-12.992506,-3.12071,-1.5531938,-5.270816
309,-703.3822,133.46977,-20.211943,-10.639632,8.2388,4.100503,-12.435655,-6.692296,-5.584487,-8.966271,-0.05308367,-1.3393629,-5.4044423
310,-658.214,143.98146,-34.66114,-3.9989612,9.483943,5.655097,-13.36512,-6.6222987,-6.1623435,-9.684332,-0.59799266,-2.2276363,-5.367243
311,-663.2275,150.51921,-21.573683,0.9534879,10.47993,5.572066,-13.002022,-5.9333835,-3.7711215,-9.480149,-0.9101882,-2.4316792,-5.4548736
312,-784.0912,94.52237,-4.4815083,-7.434353,14.400516,3.0515788,-11.979964,-8.983802,-8.082777,-7.79384,-1.3896749,-2.1072512,-4.6389847
313,-756.9969,111.53868,-6.875525,-9.161964,11.142956,2.9106846,-7.869592,-4.9911375,-8.280773,-9.497452,-0.05817495,-0.8812398,-6.197934
314,-679.1418,147.68964,-21.851372,-7.174514,10.169457,3.8311222,-10.387278,-3.6596406,-6.4856734,-9.666205,-0.06186701,-3.4689627,-6.515423
315,-621.8558,155.74422,-23.719254,0.026479542,3.704883,8.990887,-13.6169815,-2.5441754,-5.8617,-6.14197,-0.35109168,-2.3447173,-3.9151487
316,-636.6278,148.24199,-35.589172,-3.5731895,4.374794,3.1042118,-19.525007,-3.1489363,-9.000735,-12.538943,3.0136034,-4.0951643,-7.597687
317,-654.20496,152.43745,-26.999115,-4.7903666,8.339936,4.3558784,-17.261024,-6.098119,-6.71257,-11.436293,0.8474758,-2.0946083,-8.7557955
318,-653.6266,161.91312,-16.323713,-5.685869,8.214929,10.087818,-10.850009,-4.752644,-5.133217,-8.497905,0.94946647,-2.0728993,-8.487397
319,-658.47327,148.7711,-35.86686,-7.8345413,11.269254,2.0163517,-17.04887,-4.712518,-6.471084,-14.105418,0.9627456,-0.511325,-9.081478
320,-609.2614,166.0048,-37.90249,-1.0726453,10.923273,6.5126357,-19.204027,-6.6667066,-9.016319,-12.4900675,1.6423724,0.72275686,-7.0201263
321,-733.0169,122.04023,-17.86572,-16.967155,10.058787,3.8289282,-13.230999,-8.512407,-5.2791142,-8.759532,-2.7410824,-0.5400504,-5.787555
322,-729.7763,122.94742,-18.044743,-16.83595,2.6692479,-1.906575,-12.732535,-9.356966,-6.2733846,-10.980955,-5.489905,0.37239978,-4.334379
323,-741.48627,120.6603,-6.531162,-9.636453,4.2599754,-3.5310712,-14.761206,-9.119707,-6.678389,-12.474037,-6.434722,-1.0242331,-4.6623807
